Metro,Quarter,Employment,Emp_Change,Skilled labor per 100 jobs,Skilled color,College degrees per 100 people,Degree color,Size
"Denver, CO",20171,1084244.0,0.009,42.8,green,69.1,green,Large metro (pop. >1M)
"Denver, CO",20172,772650.0,0.009,42.8,green,69.1,green,Large metro (pop. >1M)
"Denver, CO",20173,810650.0,0.009,42.8,green,69.1,green,Large metro (pop. >1M)
"Denver, CO",20174,755846.0,0.009,42.8,green,69.1,green,Large metro (pop. >1M)
"Denver, CO",20181,814864.0,0.009,42.8,green,69.1,green,Large metro (pop. >1M)
"Denver, CO",20182,348350.0,0.009,42.8,green,69.1,green,Large metro (pop. >1M)
"Denver, CO",20183,672538.0,0.009,42.8,green,69.1,green,Large metro (pop. >1M)
"Denver, CO",20184,645511.0,0.009,42.8,green,69.1,green,Large metro (pop. >1M)
"Denver, CO",20191,725282.0,0.009,42.8,green,69.1,green,Large metro (pop. >1M)
"Denver, CO",20192,672710.0,0.009,42.8,green,69.1,green,Large metro (pop. >1M)
"Denver, CO",20193,735892.0,0.009,42.8,green,69.1,green,Large metro (pop. >1M)
"Denver, CO",20194,714028.0,0.009,42.8,green,69.1,green,Large metro (pop. >1M)
"Denver, CO",20201,802178.0,0.009,42.8,green,69.1,green,Large metro (pop. >1M)
"Detroit, MI",20141,1301168.0,0.325,36.8,green,69.19999999999999,green,Large metro (pop. >1M)
"Detroit, MI",20142,1352575.0,0.325,36.8,green,69.19999999999999,green,Large metro (pop. >1M)
"Detroit, MI",20143,1364748.0,0.325,36.8,green,69.19999999999999,green,Large metro (pop. >1M)
"Detroit, MI",20144,1381658.0,0.325,36.8,green,69.19999999999999,green,Large metro (pop. >1M)
"Detroit, MI",20151,1335469.0,0.325,36.8,green,69.19999999999999,green,Large metro (pop. >1M)
"Detroit, MI",20152,1392416.0,0.325,36.8,green,69.19999999999999,green,Large metro (pop. >1M)
"Detroit, MI",20153,1440475.0,0.325,36.8,green,69.19999999999999,green,Large metro (pop. >1M)
"Detroit, MI",20154,1388086.0,0.325,36.8,green,69.19999999999999,green,Large metro (pop. >1M)
"Detroit, MI",20161,1357807.0,0.325,36.8,green,69.19999999999999,green,Large metro (pop. >1M)
"Detroit, MI",20162,1477166.0,0.325,36.8,green,69.19999999999999,green,Large metro (pop. >1M)
"Detroit, MI",20163,1472918.0,0.325,36.8,green,69.19999999999999,green,Large metro (pop. >1M)
"Detroit, MI",20164,1653092.0,0.325,36.8,green,69.19999999999999,green,Large metro (pop. >1M)
"Detroit, MI",20171,1554233.0,0.325,36.8,green,69.19999999999999,green,Large metro (pop. >1M)
"Detroit, MI",20172,1607541.0,0.325,36.8,green,69.19999999999999,green,Large metro (pop. >1M)
"Detroit, MI",20173,1727621.0,0.325,36.8,green,69.19999999999999,green,Large metro (pop. >1M)
"Detroit, MI",20174,1589104.0,0.325,36.8,green,69.19999999999999,green,Large metro (pop. >1M)
"Detroit, MI",20181,1567325.0,0.325,36.8,green,69.19999999999999,green,Large metro (pop. >1M)
"Detroit, MI",20182,1614871.0,0.325,36.8,green,69.19999999999999,green,Large metro (pop. >1M)
"Detroit, MI",20183,1499570.0,0.325,36.8,green,69.19999999999999,green,Large metro (pop. >1M)
"Detroit, MI",20184,1358147.0,0.325,36.8,green,69.19999999999999,green,Large metro (pop. >1M)
"Detroit, MI",20191,1724102.0,0.325,36.8,green,69.19999999999999,green,Large metro (pop. >1M)
"Detroit, MI",20192,1630397.0,0.325,36.8,green,69.19999999999999,green,Large metro (pop. >1M)
"Detroit, MI",20193,1766224.0,0.325,36.8,green,69.19999999999999,green,Large metro (pop. >1M)
"Detroit, MI",20194,1617258.0,0.325,36.8,green,69.19999999999999,green,Large metro (pop. >1M)
"Detroit, MI",20201,1724178.0,0.325,36.8,green,69.19999999999999,green,Large metro (pop. >1M)
"Grand Rapids, MI",20141,336044.0,0.188,29.4,red,65.3,red,Large metro (pop. >1M)
"Grand Rapids, MI",20142,351384.0,0.188,29.4,red,65.3,red,Large metro (pop. >1M)
"Grand Rapids, MI",20143,358432.0,0.188,29.4,red,65.3,red,Large metro (pop. >1M)
"Grand Rapids, MI",20144,355193.0,0.188,29.4,red,65.3,red,Large metro (pop. >1M)
"Grand Rapids, MI",20151,349546.0,0.188,29.4,red,65.3,red,Large metro (pop. >1M)
"Grand Rapids, MI",20152,362666.0,0.188,29.4,red,65.3,red,Large metro (pop. >1M)
"Grand Rapids, MI",20153,372764.0,0.188,29.4,red,65.3,red,Large metro (pop. >1M)
"Grand Rapids, MI",20154,370833.0,0.188,29.4,red,65.3,red,Large metro (pop. >1M)
"Grand Rapids, MI",20161,374524.0,0.188,29.4,red,65.3,red,Large metro (pop. >1M)
"Grand Rapids, MI",20162,382921.0,0.188,29.4,red,65.3,red,Large metro (pop. >1M)
"Grand Rapids, MI",20163,388522.0,0.188,29.4,red,65.3,red,Large metro (pop. >1M)
"Grand Rapids, MI",20164,385531.0,0.188,29.4,red,65.3,red,Large metro (pop. >1M)
"Grand Rapids, MI",20171,380893.0,0.188,29.4,red,65.3,red,Large metro (pop. >1M)
"Grand Rapids, MI",20172,389921.0,0.188,29.4,red,65.3,red,Large metro (pop. >1M)
"Grand Rapids, MI",20173,392561.0,0.188,29.4,red,65.3,red,Large metro (pop. >1M)
"Grand Rapids, MI",20174,346743.0,0.188,29.4,red,65.3,red,Large metro (pop. >1M)
"Grand Rapids, MI",20181,395966.0,0.188,29.4,red,65.3,red,Large metro (pop. >1M)
"Grand Rapids, MI",20182,404539.0,0.188,29.4,red,65.3,red,Large metro (pop. >1M)
"Grand Rapids, MI",20183,397856.0,0.188,29.4,red,65.3,red,Large metro (pop. >1M)
"Grand Rapids, MI",20184,396686.0,0.188,29.4,red,65.3,red,Large metro (pop. >1M)
"Grand Rapids, MI",20191,393255.0,0.188,29.4,red,65.3,red,Large metro (pop. >1M)
"Grand Rapids, MI",20192,502526.0,0.188,29.4,red,65.3,red,Large metro (pop. >1M)
"Grand Rapids, MI",20193,492304.0,0.188,29.4,red,65.3,red,Large metro (pop. >1M)
"Grand Rapids, MI",20194,401783.0,0.188,29.4,red,65.3,red,Large metro (pop. >1M)
"Grand Rapids, MI",20201,399321.0,0.188,29.4,red,65.3,red,Large metro (pop. >1M)
"Houston, TX",20141,2152623.0,-0.208,35.1,red,64.1,red,Large metro (pop. >1M)
"Houston, TX",20142,1631257.0,-0.208,35.1,red,64.1,red,Large metro (pop. >1M)
"Houston, TX",20143,1648416.0,-0.208,35.1,red,64.1,red,Large metro (pop. >1M)
"Houston, TX",20144,1968203.0,-0.208,35.1,red,64.1,red,Large metro (pop. >1M)
"Houston, TX",20151,1649075.0,-0.208,35.1,red,64.1,red,Large metro (pop. >1M)
"Houston, TX",20152,1965033.0,-0.208,35.1,red,64.1,red,Large metro (pop. >1M)
"Houston, TX",20153,1605355.0,-0.208,35.1,red,64.1,red,Large metro (pop. >1M)
"Houston, TX",20154,2005826.0,-0.208,35.1,red,64.1,red,Large metro (pop. >1M)
"Houston, TX",20161,1678578.0,-0.208,35.1,red,64.1,red,Large metro (pop. >1M)
"Houston, TX",20162,1672865.0,-0.208,35.1,red,64.1,red,Large metro (pop. >1M)
"Houston, TX",20163,1809140.0,-0.208,35.1,red,64.1,red,Large metro (pop. >1M)
"Houston, TX",20164,1816570.0,-0.208,35.1,red,64.1,red,Large metro (pop. >1M)
"Houston, TX",20171,1438793.0,-0.208,35.1,red,64.1,red,Large metro (pop. >1M)
"Houston, TX",20172,1448670.0,-0.208,35.1,red,64.1,red,Large metro (pop. >1M)
"Houston, TX",20173,2002593.0,-0.208,35.1,red,64.1,red,Large metro (pop. >1M)
"Houston, TX",20174,2093314.0,-0.208,35.1,red,64.1,red,Large metro (pop. >1M)
"Houston, TX",20181,2052132.0,-0.208,35.1,red,64.1,red,Large metro (pop. >1M)
"Houston, TX",20182,2035819.0,-0.208,35.1,red,64.1,red,Large metro (pop. >1M)
"Houston, TX",20183,1981475.0,-0.208,35.1,red,64.1,red,Large metro (pop. >1M)
"Houston, TX",20184,1260207.0,-0.208,35.1,red,64.1,red,Large metro (pop. >1M)
"Houston, TX",20191,1294647.0,-0.208,35.1,red,64.1,red,Large metro (pop. >1M)
"Houston, TX",20192,1741370.0,-0.208,35.1,red,64.1,red,Large metro (pop. >1M)
"Houston, TX",20193,1800253.0,-0.208,35.1,red,64.1,red,Large metro (pop. >1M)
"Houston, TX",20194,1988366.0,-0.208,35.1,red,64.1,red,Large metro (pop. >1M)
"Houston, TX",20201,1704285.0,-0.208,35.1,red,64.1,red,Large metro (pop. >1M)
"Indianapolis, IN",20141,565398.0,0.057,35.8,red,66.4,red,Large metro (pop. >1M)
"Indianapolis, IN",20142,691317.0,0.057,35.8,red,66.4,red,Large metro (pop. >1M)
"Indianapolis, IN",20143,825710.0,0.057,35.8,red,66.4,red,Large metro (pop. >1M)
"Indianapolis, IN",20144,570767.0,0.057,35.8,red,66.4,red,Large metro (pop. >1M)
"Indianapolis, IN",20151,637103.0,0.057,35.8,red,66.4,red,Large metro (pop. >1M)
"Indianapolis, IN",20152,847837.0,0.057,35.8,red,66.4,red,Large metro (pop. >1M)
"Indianapolis, IN",20153,782166.0,0.057,35.8,red,66.4,red,Large metro (pop. >1M)
"Indianapolis, IN",20154,646401.0,0.057,35.8,red,66.4,red,Large metro (pop. >1M)
"Indianapolis, IN",20161,709216.0,0.057,35.8,red,66.4,red,Large metro (pop. >1M)
"Indianapolis, IN",20162,800238.0,0.057,35.8,red,66.4,red,Large metro (pop. >1M)
"Indianapolis, IN",20163,658818.0,0.057,35.8,red,66.4,red,Large metro (pop. >1M)
"Indianapolis, IN",20164,539361.0,0.057,35.8,red,66.4,red,Large metro (pop. >1M)
"Indianapolis, IN",20171,539083.0,0.057,35.8,red,66.4,red,Large metro (pop. >1M)
"Indianapolis, IN",20172,636466.0,0.057,35.8,red,66.4,red,Large metro (pop. >1M)
"Indianapolis, IN",20173,661123.0,0.057,35.8,red,66.4,red,Large metro (pop. >1M)
"Indianapolis, IN",20174,600428.0,0.057,35.8,red,66.4,red,Large metro (pop. >1M)
"Indianapolis, IN",20181,612638.0,0.057,35.8,red,66.4,red,Large metro (pop. >1M)
"Indianapolis, IN",20182,556344.0,0.057,35.8,red,66.4,red,Large metro (pop. >1M)
"Indianapolis, IN",20183,479102.0,0.057,35.8,red,66.4,red,Large metro (pop. >1M)
"Indianapolis, IN",20184,459825.0,0.057,35.8,red,66.4,red,Large metro (pop. >1M)
"Indianapolis, IN",20191,669917.0,0.057,35.8,red,66.4,red,Large metro (pop. >1M)
"Indianapolis, IN",20192,909023.0,0.057,35.8,red,66.4,red,Large metro (pop. >1M)
"Indianapolis, IN",20193,732090.0,0.057,35.8,red,66.4,red,Large metro (pop. >1M)
"Indianapolis, IN",20194,758616.0,0.057,35.8,red,66.4,red,Large metro (pop. >1M)
"Indianapolis, IN",20201,597465.0,0.057,35.8,red,66.4,red,Large metro (pop. >1M)
"Jacksonville, FL",20141,349079.0,0.542,33.7,red,69.0,green,Large metro (pop. >1M)
"Jacksonville, FL",20142,430700.0,0.542,33.7,red,69.0,green,Large metro (pop. >1M)
"Jacksonville, FL",20143,406532.0,0.542,33.7,red,69.0,green,Large metro (pop. >1M)
"Jacksonville, FL",20144,344566.0,0.542,33.7,red,69.0,green,Large metro (pop. >1M)
"Jacksonville, FL",20151,387458.0,0.542,33.7,red,69.0,green,Large metro (pop. >1M)
"Jacksonville, FL",20152,366233.0,0.542,33.7,red,69.0,green,Large metro (pop. >1M)
"Jacksonville, FL",20153,365146.0,0.542,33.7,red,69.0,green,Large metro (pop. >1M)
"Jacksonville, FL",20154,406576.0,0.542,33.7,red,69.0,green,Large metro (pop. >1M)
"Jacksonville, FL",20161,430003.0,0.542,33.7,red,69.0,green,Large metro (pop. >1M)
"Jacksonville, FL",20162,436071.0,0.542,33.7,red,69.0,green,Large metro (pop. >1M)
"Jacksonville, FL",20163,439402.0,0.542,33.7,red,69.0,green,Large metro (pop. >1M)
"Jacksonville, FL",20164,448652.0,0.542,33.7,red,69.0,green,Large metro (pop. >1M)
"Jacksonville, FL",20171,447176.0,0.542,33.7,red,69.0,green,Large metro (pop. >1M)
"Jacksonville, FL",20172,557579.0,0.542,33.7,red,69.0,green,Large metro (pop. >1M)
"Jacksonville, FL",20173,551772.0,0.542,33.7,red,69.0,green,Large metro (pop. >1M)
"Jacksonville, FL",20174,469261.0,0.542,33.7,red,69.0,green,Large metro (pop. >1M)
"Jacksonville, FL",20181,570384.0,0.542,33.7,red,69.0,green,Large metro (pop. >1M)
"Jacksonville, FL",20182,573084.0,0.542,33.7,red,69.0,green,Large metro (pop. >1M)
"Jacksonville, FL",20183,476209.0,0.542,33.7,red,69.0,green,Large metro (pop. >1M)
"Jacksonville, FL",20184,488823.0,0.542,33.7,red,69.0,green,Large metro (pop. >1M)
"Jacksonville, FL",20191,581672.0,0.542,33.7,red,69.0,green,Large metro (pop. >1M)
"Jacksonville, FL",20192,584824.0,0.542,33.7,red,69.0,green,Large metro (pop. >1M)
"Jacksonville, FL",20193,586883.0,0.542,33.7,red,69.0,green,Large metro (pop. >1M)
"Jacksonville, FL",20194,601829.0,0.542,33.7,red,69.0,green,Large metro (pop. >1M)
"Jacksonville, FL",20201,538136.0,0.542,33.7,red,69.0,green,Large metro (pop. >1M)
"Kansas City, MO",20141,608343.0,0.275,36.8,green,67.5,red,Large metro (pop. >1M)
"Kansas City, MO",20142,801827.0,0.275,36.8,green,67.5,red,Large metro (pop. >1M)
"Kansas City, MO",20143,700560.0,0.275,36.8,green,67.5,red,Large metro (pop. >1M)
"Kansas City, MO",20144,541181.0,0.275,36.8,green,67.5,red,Large metro (pop. >1M)
"Kansas City, MO",20151,735997.0,0.275,36.8,green,67.5,red,Large metro (pop. >1M)
"Kansas City, MO",20152,614585.0,0.275,36.8,green,67.5,red,Large metro (pop. >1M)
"Kansas City, MO",20153,722948.0,0.275,36.8,green,67.5,red,Large metro (pop. >1M)
"Kansas City, MO",20154,652593.0,0.275,36.8,green,67.5,red,Large metro (pop. >1M)
"Kansas City, MO",20161,721646.0,0.275,36.8,green,67.5,red,Large metro (pop. >1M)
"Kansas City, MO",20162,738113.0,0.275,36.8,green,67.5,red,Large metro (pop. >1M)
"Kansas City, MO",20163,731972.0,0.275,36.8,green,67.5,red,Large metro (pop. >1M)
"Kansas City, MO",20164,843873.0,0.275,36.8,green,67.5,red,Large metro (pop. >1M)
"Kansas City, MO",20171,766595.0,0.275,36.8,green,67.5,red,Large metro (pop. >1M)
"Kansas City, MO",20172,740488.0,0.275,36.8,green,67.5,red,Large metro (pop. >1M)
"Kansas City, MO",20173,742037.0,0.275,36.8,green,67.5,red,Large metro (pop. >1M)
"Kansas City, MO",20174,688886.0,0.275,36.8,green,67.5,red,Large metro (pop. >1M)
"Kansas City, MO",20181,777625.0,0.275,36.8,green,67.5,red,Large metro (pop. >1M)
"Kansas City, MO",20182,751470.0,0.275,36.8,green,67.5,red,Large metro (pop. >1M)
"Kansas City, MO",20183,748088.0,0.275,36.8,green,67.5,red,Large metro (pop. >1M)
"Kansas City, MO",20184,644152.0,0.275,36.8,green,67.5,red,Large metro (pop. >1M)
"Kansas City, MO",20191,847571.0,0.275,36.8,green,67.5,red,Large metro (pop. >1M)
"Kansas City, MO",20192,756138.0,0.275,36.8,green,67.5,red,Large metro (pop. >1M)
"Kansas City, MO",20193,753589.0,0.275,36.8,green,67.5,red,Large metro (pop. >1M)
"Kansas City, MO",20194,786985.0,0.275,36.8,green,67.5,red,Large metro (pop. >1M)
"Kansas City, MO",20201,775790.0,0.275,36.8,green,67.5,red,Large metro (pop. >1M)
"Las Vegas, NV",20141,765296.0,0.205,26.6,red,68.2,green,Large metro (pop. >1M)
"Las Vegas, NV",20142,781019.0,0.205,26.6,red,68.2,green,Large metro (pop. >1M)
"Las Vegas, NV",20143,788954.0,0.205,26.6,red,68.2,green,Large metro (pop. >1M)
"Las Vegas, NV",20144,799097.0,0.205,26.6,red,68.2,green,Large metro (pop. >1M)
"Las Vegas, NV",20151,801586.0,0.205,26.6,red,68.2,green,Large metro (pop. >1M)
"Las Vegas, NV",20152,811830.0,0.205,26.6,red,68.2,green,Large metro (pop. >1M)
"Las Vegas, NV",20153,816575.0,0.205,26.6,red,68.2,green,Large metro (pop. >1M)
"Las Vegas, NV",20154,830192.0,0.205,26.6,red,68.2,green,Large metro (pop. >1M)
"Las Vegas, NV",20161,825730.0,0.205,26.6,red,68.2,green,Large metro (pop. >1M)
"Las Vegas, NV",20162,840230.0,0.205,26.6,red,68.2,green,Large metro (pop. >1M)
"Las Vegas, NV",20163,848816.0,0.205,26.6,red,68.2,green,Large metro (pop. >1M)
"Las Vegas, NV",20164,852041.0,0.205,26.6,red,68.2,green,Large metro (pop. >1M)
"Las Vegas, NV",20171,857086.0,0.205,26.6,red,68.2,green,Large metro (pop. >1M)
"Las Vegas, NV",20172,864672.0,0.205,26.6,red,68.2,green,Large metro (pop. >1M)
"Las Vegas, NV",20173,868575.0,0.205,26.6,red,68.2,green,Large metro (pop. >1M)
"Las Vegas, NV",20174,880491.0,0.205,26.6,red,68.2,green,Large metro (pop. >1M)
"Las Vegas, NV",20181,881777.0,0.205,26.6,red,68.2,green,Large metro (pop. >1M)
"Las Vegas, NV",20182,893770.0,0.205,26.6,red,68.2,green,Large metro (pop. >1M)
"Las Vegas, NV",20183,902107.0,0.205,26.6,red,68.2,green,Large metro (pop. >1M)
"Las Vegas, NV",20184,913301.0,0.205,26.6,red,68.2,green,Large metro (pop. >1M)
"Las Vegas, NV",20191,911558.0,0.205,26.6,red,68.2,green,Large metro (pop. >1M)
"Las Vegas, NV",20192,918931.0,0.205,26.6,red,68.2,green,Large metro (pop. >1M)
"Las Vegas, NV",20193,924132.0,0.205,26.6,red,68.2,green,Large metro (pop. >1M)
"Las Vegas, NV",20194,941678.0,0.205,26.6,red,68.2,green,Large metro (pop. >1M)
"Las Vegas, NV",20201,922146.0,0.205,26.6,red,68.2,green,Large metro (pop. >1M)
"Los Angeles, CA",20141,4899116.0,0.098,37.9,green,68.30000000000001,green,Large metro (pop. >1M)
"Los Angeles, CA",20142,4944263.0,0.098,37.9,green,68.30000000000001,green,Large metro (pop. >1M)
"Los Angeles, CA",20143,4978266.0,0.098,37.9,green,68.30000000000001,green,Large metro (pop. >1M)
"Los Angeles, CA",20144,5066179.0,0.098,37.9,green,68.30000000000001,green,Large metro (pop. >1M)
"Los Angeles, CA",20151,4996929.0,0.098,37.9,green,68.30000000000001,green,Large metro (pop. >1M)
"Los Angeles, CA",20152,5049352.0,0.098,37.9,green,68.30000000000001,green,Large metro (pop. >1M)
"Los Angeles, CA",20153,5098614.0,0.098,37.9,green,68.30000000000001,green,Large metro (pop. >1M)
"Los Angeles, CA",20154,5197454.0,0.098,37.9,green,68.30000000000001,green,Large metro (pop. >1M)
"Los Angeles, CA",20161,5130686.0,0.098,37.9,green,68.30000000000001,green,Large metro (pop. >1M)
"Los Angeles, CA",20162,5173258.0,0.098,37.9,green,68.30000000000001,green,Large metro (pop. >1M)
"Los Angeles, CA",20163,5211674.0,0.098,37.9,green,68.30000000000001,green,Large metro (pop. >1M)
"Los Angeles, CA",20164,5281206.0,0.098,37.9,green,68.30000000000001,green,Large metro (pop. >1M)
"Los Angeles, CA",20171,5183893.0,0.098,37.9,green,68.30000000000001,green,Large metro (pop. >1M)
"Los Angeles, CA",20172,5245076.0,0.098,37.9,green,68.30000000000001,green,Large metro (pop. >1M)
"Los Angeles, CA",20173,5283115.0,0.098,37.9,green,68.30000000000001,green,Large metro (pop. >1M)
"Los Angeles, CA",20174,5365394.0,0.098,37.9,green,68.30000000000001,green,Large metro (pop. >1M)
"Los Angeles, CA",20181,5305703.0,0.098,37.9,green,68.30000000000001,green,Large metro (pop. >1M)
"Los Angeles, CA",20182,5329277.0,0.098,37.9,green,68.30000000000001,green,Large metro (pop. >1M)
"Los Angeles, CA",20183,5353305.0,0.098,37.9,green,68.30000000000001,green,Large metro (pop. >1M)
"Los Angeles, CA",20184,5439968.0,0.098,37.9,green,68.30000000000001,green,Large metro (pop. >1M)
"Los Angeles, CA",20191,5385539.0,0.098,37.9,green,68.30000000000001,green,Large metro (pop. >1M)
"Los Angeles, CA",20192,5411783.0,0.098,37.9,green,68.30000000000001,green,Large metro (pop. >1M)
"Los Angeles, CA",20193,5441197.0,0.098,37.9,green,68.30000000000001,green,Large metro (pop. >1M)
"Los Angeles, CA",20194,5528284.0,0.098,37.9,green,68.30000000000001,green,Large metro (pop. >1M)
"Los Angeles, CA",20201,5378044.0,0.098,37.9,green,68.30000000000001,green,Large metro (pop. >1M)
"Louisville/Jefferson County, KY",,,,30.3,red,69.0,green,Large metro (pop. >1M)
"Memphis, TN",20141,411201.0,-0.23,28.8,red,65.7,red,Large metro (pop. >1M)
"Memphis, TN",20142,419691.0,-0.23,28.8,red,65.7,red,Large metro (pop. >1M)
"Memphis, TN",20143,419133.0,-0.23,28.8,red,65.7,red,Large metro (pop. >1M)
"Memphis, TN",20144,429632.0,-0.23,28.8,red,65.7,red,Large metro (pop. >1M)
"Memphis, TN",20151,442175.0,-0.23,28.8,red,65.7,red,Large metro (pop. >1M)
"Memphis, TN",20152,420722.0,-0.23,28.8,red,65.7,red,Large metro (pop. >1M)
"Memphis, TN",20153,422094.0,-0.23,28.8,red,65.7,red,Large metro (pop. >1M)
"Memphis, TN",20154,368932.0,-0.23,28.8,red,65.7,red,Large metro (pop. >1M)
"Memphis, TN",20161,422301.0,-0.23,28.8,red,65.7,red,Large metro (pop. >1M)
"Memphis, TN",20162,461495.0,-0.23,28.8,red,65.7,red,Large metro (pop. >1M)
"Memphis, TN",20163,463045.0,-0.23,28.8,red,65.7,red,Large metro (pop. >1M)
"Memphis, TN",20164,469505.0,-0.23,28.8,red,65.7,red,Large metro (pop. >1M)
"Memphis, TN",20171,296149.0,-0.23,28.8,red,65.7,red,Large metro (pop. >1M)
"Memphis, TN",20172,378318.0,-0.23,28.8,red,65.7,red,Large metro (pop. >1M)
"Memphis, TN",20173,440911.0,-0.23,28.8,red,65.7,red,Large metro (pop. >1M)
"Memphis, TN",20174,380899.0,-0.23,28.8,red,65.7,red,Large metro (pop. >1M)
"Memphis, TN",20181,477490.0,-0.23,28.8,red,65.7,red,Large metro (pop. >1M)
"Memphis, TN",20182,450232.0,-0.23,28.8,red,65.7,red,Large metro (pop. >1M)
"Memphis, TN",20183,449425.0,-0.23,28.8,red,65.7,red,Large metro (pop. >1M)
"Memphis, TN",20184,352785.0,-0.23,28.8,red,65.7,red,Large metro (pop. >1M)
"Memphis, TN",20191,250431.0,-0.23,28.8,red,65.7,red,Large metro (pop. >1M)
"Memphis, TN",20192,355263.0,-0.23,28.8,red,65.7,red,Large metro (pop. >1M)
"Memphis, TN",20193,386550.0,-0.23,28.8,red,65.7,red,Large metro (pop. >1M)
"Memphis, TN",20194,372821.0,-0.23,28.8,red,65.7,red,Large metro (pop. >1M)
"Memphis, TN",20201,316693.0,-0.23,28.8,red,65.7,red,Large metro (pop. >1M)
"Miami, FL",20141,2022956.0,0.135,35.5,red,71.39999999999999,green,Large metro (pop. >1M)
"Miami, FL",20142,2024745.0,0.135,35.5,red,71.39999999999999,green,Large metro (pop. >1M)
"Miami, FL",20143,2033094.0,0.135,35.5,red,71.39999999999999,green,Large metro (pop. >1M)
"Miami, FL",20144,2115332.0,0.135,35.5,red,71.39999999999999,green,Large metro (pop. >1M)
"Miami, FL",20151,2100936.0,0.135,35.5,red,71.39999999999999,green,Large metro (pop. >1M)
"Miami, FL",20152,2095256.0,0.135,35.5,red,71.39999999999999,green,Large metro (pop. >1M)
"Miami, FL",20153,2101553.0,0.135,35.5,red,71.39999999999999,green,Large metro (pop. >1M)
"Miami, FL",20154,2190672.0,0.135,35.5,red,71.39999999999999,green,Large metro (pop. >1M)
"Miami, FL",20161,2174627.0,0.135,35.5,red,71.39999999999999,green,Large metro (pop. >1M)
